Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
123. OET-022,,Upper Assembly and,,,,,,,,,
,,,,,,,Future Issue,,3,,-
,,Planning,3,-,,,,,,,
,,,,,,14,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
148. ET-507(B),,Waste Water Treatment,4,,-,4.,BPVI-004,Food Processing and,,,
,,,,,,,,Engineering-I,5,950.00 1025.00,
149. ET-531(A),,Earth & Its Environment,3,,-,,,[kk| izlaL dj.k vkSj,,,
150. ET-531(B) Soil Sciences,,,4,,-,,,vfHk;kaf=dh -I,,,
151. ET-532(A),,Hydrology,4,,-,5.,BPVI-005,Food Microbiology,5,825.00,975.00
,,,,,,,,[kk| l{etSfodh,,,
152. ET-532(B),,Ground Water Development,3,,-,,,,,,
,,,,,,6.,BPVI-006,Food Processing and,,,
153. ET-533(A),,Irrigation Engineering,4,,-,,,Engineering-II,,,
,,,,,,,,"[kk| izlaL dj.k ,oa",,,
154. ET-533(B),,Open Channel Flow,4,,-,,,vfHk;akf=dh -,6,850.00,975.00
155. ET-534(C),,Water Resource Planning,3,800.00,-,7.,BPVI-007,Food Quality Testing,,,
155. ET-535(A),,Elementary Hydrology,2,,-,,,and Valuation,,,
,,,,,,,,[kk| x.koRrk ijh{k.k,4,500.00,550.00
157. ET-535(B),,Hydraulic Structures,4,,-,,,",oa eY;kdu",,,
158. ET-536(A),,Hydraulic Structures – I,4,,-,8.,BPVI-008,Entrepreneurship and,,,
,,,,,,,,Marketing,,,
159. ET-536(B),,Hydraulic Structures – II,4,,-,,,,,,
,,,,,,,,m|ferk vkSj foi.ku,6,1050.00 1150.00,
160. ET-537(A),,Soil Conservation &,,,,9.,BPVI-011,Milk Production and,,,
,,Agronomy,4,,-,,,Quality of Milk,,,
161. ET-537(B),,Agricultural Legislation &,4,,-,,,"nX/k mRiknu ,oa n/k dh",,,
,,Management,,,,,,xq. koRrk,5,1000.00 1200.00,
162. ET-571,,Laboratory –I (ADCM),2,,-,10. BPVI-012,,Dairy Equipment and,,,
,,,,,,,,Their Maintenance,,,
163. ET-573,,Laboratory –I (ADWRE),1,,-,,,"M;jh midj.k ,oa izlk/ku",6,950.00 1100.00,
164. ET-574,,Laboratory –II,2,,-,11. BPVI-013,,Milk Processing and,,,
,,,,,,,,Packaging,,,
165. ET-581(B),,Inventory & Stores,,,,,,,,,
,,,,,,,,"nX/k ilLdj.k ,oa iSdftx",5,725.00,825.00
,,Management,2,325.00,-,,,,,,
,,,,,,12.,BPVI-014,Dairy Products-I,,,
166. ET-581(C) Building Services,,,2,,-,,,,,,
,,,,,,,,Mjh mRikn - I,4,525.00,600.00
,,,,,,13.,BPVI-015,Dairy Products-II,,,
,SCHOOL OF AGRICULTURE (SOA),,,,,,,Mjh mRikn - II,5,800.00,925.00
1.,BPVI-001,Food Fundamentals,5,825.00,900.00,14.,BPVI-016,Dairy Products-III,,,
,,[kk| lc/kh vk/kkjHkr rF;,,,,,,Mjh mRikn - III,5,950.00 1050.00,
2.,BPVI-002,Principles of Post Harvest,,,,15.,BPVI-017,QualityAssurance,,,
,,Management of Fruits &,,,,,,x.koRrk vk’oklu,5,1075.00 1200.00,
,,Vegetables,5,875.00 1000.00,,,,,,,
,,,,,,16.,BPVI-018,Dairy Management and,,,
,,"Qy ,oa lfCt;ka dh",,,,,,Entrepreneurship,,,
,,dVkbZ mijkr izca/ku,,,,,,,,,
,,,,,,,,,5,875.00,975.00
,,,,,,,,"Mjh izca/ku ,oa m|erk",,,
,,ds fl}kr,,,,,,,,,
,,,,,,17.,BPVI-021,Fundamentals of Food &,,,
3.,BPVI-003,Food Chemistry and,,,,,,,,,
,,,,,,,,Meat Science,4,675.00,700.00
,,Physiology,5,675.00,700.00,,,,,,
,,[kk| jlk;u vkSj,,,,18.,BPVI-022,MeatAnimals andAbattair,,,
,,dkf;Zdh,,,,,,Practices,5,700.00,750.00
,,,,,,15,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
19.,BPVI-023,Fresh Meat Technology,4,575.00,575.00,38. BPVI-036,,Processing of Pulses and,,,
,,,,,,,,Oil Seeds,4,425.00,475.00
20.,BPVI-024,Processed Meat,,,,,,nkyk@fryguka dk,,,
,,Technology,3,500.00,575.00,,,izlaLdj.k,,,
21.,BAPI-001,Organic Production System 4,,975.00,925.00,39. BPVI-037,,Food Quality Testing and,,,
22.,BAPI-002,Inspection and Certification,,,,,,Evaluation,,,
,,of Organic Produce,3,500.00,550.00,,,[kk| x.koRrk ijh{k.k,,,
,,,,,,,,",oa eY;kdu",4,475.00,525.00
23.,BAPI-003,Economics and Marketing,,,,,,,,,
,,of Organic Produce,3,450.00,-,40.,BPVI-038,Entrepreneurship and,,,
,,,,,,,,Marketing,,,
24.,BLPI-001,Introduction to Sericulture,2,500.00,-,,,"m|ferk ,oa foi.ku",6,975.00 1150.00,
25.,BLP-004,Crop Production,3,450.00,450.00,41.,BPVI-027,Utilization ofAnimal By-,4,475.00,525.00
,,,,,,,,Products (with Practical,,,
26.,BAP-001,Introduction to Organic,,,,,,Manual),,,
,,Farming,2,-,525.00,,,,,,
,,,,,,42.,BPVI-028,Marketing and,,,
27.,NPV-001,Awareness Programme,,,,,,Entrepreneurship,3,400.00,475.00
,,on Value Added Products,,,,,,,,,
,,from Fruits and Vegetables 9,,1025.00 1125.00,,43.,MNR-001,IndianAgricultural,,,
,,Qyka rFkk lfCt;ksa ls,,,,,,Development,5,900.00,-
,,eY;of|r mRiknka ij,,,,,,,,,
,,tkxdrk dk;de,,,,44.,MNR-002,Agriculture Policy:,,,
,,,,,,,,"Formulation, Components,",5,900.00,-
28.,BLPI-002,Host Plants Cultivation,4,650.00,800.00,,,Implementation and,,,
,,,,,,,,ComparativeAnalysis,,,
29.,BLPI-003,Silkworm Reasing,4,675.00,675.00,,,,,,
,,,,,,45.,MNRE-015 Cooperatives and,,2,325.00,-
30.,NEX-01,M;jh Qkfex tkx:drk,14,- 1800.00,,,,Farmers’ Organizations,,,
,,dk;Zdze,,,,,,,,,
,,,,,,46.,MNRE-016 Project Analysis,,4,475.00,-
31.,BPVI-025,Meat Packaging and,,,,,,,,,
,,Quantity Assurance,4,575.00,650.00,47.,OLP-001,Introduction to Poultry,,,
,,,,,,,,Farming,2,450.00,-
32.,BPVI-026,Poultry Products,,,,,,,,,
,,Technology,4,500.00,575.00,48.,OLPI-001,Poultry Housing and,5,1175.00,-
,,,,,,,,Management,,,
33.,BPVI-031,Food Fundamentals,5,975.00 1200.00,,,,,,,
,,[kk| dS ey fl}kr,,,,50.,OLPI-002,Poultry Feeds and,,,
,,,,,,,,Feeding,3,550.00,-
34.,BPVI-032,Food Microbiology,4,650.00,775.00,,,,,,
,,[kk| l{e tSfodh,,,,51.,OLPI-002,Poultry Feeds and Feeding 1,,150.00,-
,,,,,,,,(Practical Manual),,,
35.,BPVI-033,"Milling of Wheat, Maize",,,,,,,,,
,,and Coarse Grains,5,925.00 1025.00,,52.,OLPL-001,Poultry Health Care and,1,200.00,-
,,xg¡ eDdk vkSj ekVs,,,,,,Bio-security Measures,,,
,,vuktka dh filkbZ fefyx,,,,,,(Practical Manual),,,
36.,BPVI-034,Baking and Flour,,,,53.,OLPL-002,Poultry Farm Training,1,75.00,-
,,Confectionery,4,625.00,650.00,,,(Guide Lines),,,
,,csfdx vkSj eSnk dh,,,,,,,,,
,,dUQsD’kujh,,,,54.,ONR-001,Introduction to Water,,,
,,,,,,,,Harvesting,2,275.00,-
37. BPVI-035,,Padding Processing,5,875.00 1150.00,,,,,,,
,,pkoy//kku dk izlaL dj.k,,,,,,,,,
,,,,,,16,,,,,

Contd. from pre page,,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,,in Rs.,
,,,,English,Hindi,,,,,,English,Hindi
55.,ONR-002,Basics of Hydrology,3,450.00,-,74.,BLP-001,,(English),,450,(B 2)
56.,ONR-003,"Water Harvesting,",,,,75.,BLP-001,,(Hindi),,500,(B 2)
,,Conservation,2,450.00,-,76.,MVPP-001/PW,,(English),,75,(B 1)
,,and Utilization,,,,,,,,,,
,,,,,,,STAFF TRAINING AND RESEARCH,,,,,
57.,ONRL-001 Practical Training at Water,,1,125.00,-,,,,,,,
,,Harvesting Agency,,,,,INSTITUTE OF DISTANCE EDUCATION,,,,,
58.,MAM-001,Introduction to Plantation,2,550.00,-,1.,MDE-411,Growth & Philosophy of,,,,
,,Management,,,,,,Distance Education,,5,1000.00,-
59.,MAM-002,Crop Production,,,,2.,MDE-413,Learner Support,,,,
,,Technology,5,1425.00,-,,,Systems & Services,,5,975.00,-
60.,MAM-003,Post Harvest Management,5,1200.00,-,3.,MDE-414,Management of Distance,,,,
,,and Value Addition,,,,,,Education,,3,775.00,-
61.,MAM-004,"Human Resource,",,,,4.,MDE-415,Research for Distance,,,,
,,Marketing & Financial,,,,,,Education,,5,1350.00,-
,,Management,3,900.00,-,,,,,,,
,,,,,,5.,MDE-416,Curriculum Development,,,,
62.,MAMP-001 Project Handbook,,1,125.00,-,,,for Distance Education,,5,1025.00,-
63.,MVP-001,Food Fundamentals and,4,1175.00,-,6.,MDE-418,Educational Communication,,,,
,,Chemistry,,,,,,Technologies,,5,1400.00,-
64.,MVPI-001,Food Microbiology,3,750.00,-,7.,MDE-419,Staff Training &,,,,
,,,,,,,,Development in Distance,,,,
65.,MVP-002,Food Laws and Standards 4,,950.00,-,,,Education,,5,1100.00,-
66.,MVP-003,Principles of Food Safety,4,850.00,-,8.,MDEP-420,Project Work,,1,225.00,-
,,and Quality Management,,,,,,,,,,
67.,MVP-004,Food Safety and Quality,5,1075.00,-,,,,,,,
,,Management Systems,,,,,SCHOOL OF HUMANITIES (SOH),,,,,
68.,MVPL-001 Food Safety and Quality,,1,175.00,-,1.,ATR-1,Translation,,,,
,,Management Systems,,,,,,O;ogkjeyd,ikB;Øe,,,
,,(Practical Manual),,,,,,vuokn,,10,1575.00,-
69.,MVPL-002 Chemical Analysis and,,1,250.00,-,2.,AFW-1,Feature Writing,,5,550.00,-
,,QualityAssurance,,,,,,,,,,
,,,,,,3.,AWRE-01,Writing for Radio,,4,550.00,-
,,(Practical Manual),,,,,,,,,,
,,,,,,4.,BEG-004,English in Daily Life,,4,425.00,-
70.,BAPI-003,tSfod mit dh,,,,,,,,,,
,,vFkZO;oLFkk,,,,5.,BEG-005,English in Education,,4,450.00,-
,,vkSj foi.ku,3,-,450.00,,,,,,,
,,,,,,6.,BEG-006,Joining the Work Force,,4,450.00,-
71.,BAP-001,tSfod [krh dk ifjp;,2,-,525.00,,,,,,,
,,,,,,7.,BEGE-101,From Language to,,,,
72.,BAPI-001,TSkfod mRiknu iz.kkyh,4,-,925.00,,,Literature,,7,950.00,-
73.,BAPI-002,tSfod mit dk fujh{k.k,3,-,550.00,8.,BEGE-102,The Structure of,,,,
,,",oa izek.ku",,,,,,Modern English,,8,1025.00,-
,,,,,,9.,BEGE-103,Communication Skills,,,,
,,,,,,,,in English,,8,1075,-
,,,,,,17,,,,,,

Contd. from pre page,,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,,in Rs.,
,,,,English,Hindi,,,,,,English,Hindi
10. BEGE-104,,English for Business,,,,,37. MEG-10,English Studies in India,,8,1075.00,-
,,Communication,8,1450,-,,,,,,,
,,,,,,,38. MEG-10,Reader,,1,125.00,
11. BEGE-105,,Understanding Prose,7,900.00,-,,,,,,,
,,,,,,,39. MEG-11,American Novel,,9,1175.00,
12. BEGE-106,,Understanding Poetry,8,1475.00,-,,,,,,,
,,,,,,,40. MEG-12,A Survey Course in,,,,
13,BEGE-107,Understanding Drama,6,625,-,,,20 th Century Canadian,,,,
,,,,,,,,Literature,,8,875.00,-
14. BEGE-108,,Reading the Novel,6,775.00,-,,,,,,,
,,,,,,,41. MEG-14,Contemporary Indian,,,,
15. DCE-1,,General Principles of,,,,,,Literature in English,,,,
,,Writing,4,350.00,-,,,Translation,,8,1525.00,-
16. DCE-2,,Feature Writing,4,375.00,-,,42. MEG-14,Reader,,1,375.00,
17. DCE-3,,Short Story,4,350.00,-,,43. BHDE-101,"fgnh ea ,sfPNd",,,,
18. DCE-4,,"Writing for Media, Radio",,,,,,ikB;Øe % fgnh x|,,4,- 1650.00,
,,and Television,4,450.00,-,,44. EHD-02,fgUnh dkO;,,8,- 1575.00,
19. DCE-5,,Writing Poetry,4,250.00,-,,45. EHD-03,fgnh lkfgR; dk bfrgkl,,,,
20. FEG-01,,Foundation Course,,,,,,",oa lkfgR; ifjp;",,10,- 1500.00,
,,in English-I,4,550.00,-,,46. EHD-04,e/;dkyhu Hkkjrh;,,,,
21. FEG-02,,Foundation Course,,,,,,lkfgR; % lekt vkSj,,,,
,,in English-II,4,600.00,-,,,laLd`fr,,9,- 1325.00,
22. CTE-01,,The Language Learner,4,425.00,-,,47. EHD-05,vk/kfud Hkkjrh;,,,,
,,,,,,,,lkfgR; uotkxj.k,,,,
23. CTE-02,,The Structure of English,4,575.00,-,,,"vkSj jk""Vah; vknkyu",,9,- 1250.00,
24. CTE-03,,Teaching Strategies,4,450.00,-,,48. BHDE-106,"fgnh Hkk""kk % bfrgkl",,,,
,,,,,,,,vkSj oreku,,2,-,875.00
25. CTE-04,,Teaching English-,,,,,,,,,,
,,Elementary School,5,625.00,-,,49. BHDE-107,fgnh ljpuk,,2,-,975.00
26. CTE-05,,Teaching English-,,,,,50. BHDE-108,iz;ktueyd,fgnh,2,- 1025.00,
,,Secondary School,4,500.00,-,,,,,,,
,,,,,,,51. BHDA-101,lekpkj y[ku vkSj,,,,
27. MEG-01,,British Poetry,10,3025.00,-,,,Qhpj y[ku,,4,-,700.00
28. MEG-02,,British Drama,9,1275.00,-,,52. BHDF-101,fgUnh ea vk/kkj ikB;Øe,,4,-,875.00
29. MEG-03,,The British Novel,9,1225.00,-,,53. FHD-02,fgUnh ea vk/kkj ikB;Øe-2 4,,,-,450.00
30. MEG-04,,Aspects of Language,10,1575.00,-,,54. BRPA-101,jfM;ks y[ku,,4,-,550.00
31. MEG-05,,Literary Criticism and,,,,,55. BSKF-01,lLdr ea vk/kkj ikB;Øe,,,,
,,Theory,8,1125.00,-,,,"1⁄4lLdr1⁄2 1⁄4lLdr Hkk""kk1⁄2",,4,-,725.00
32. MEG-06,,American Literature,9,1725.00,-,,56. MHD-01,fgUnh dkO;&1,,6,- 1225.00,
33. MEG-07,,Indian English Literature,8,1500.00,-,,57. MHD-02,vk/kfud fgUnh dkO;,,8,- 1750.00,
34. MEG-07,,Reader,1,425.00,,,58. MHD-03,"miU;kl ,oa dgkuh",,8,- 1575.00,
35. MEG-08,,New Literatures in English,8,1325.00,,,59. MHD-04,UkkVd vkSj vU;,,,,
,,,,,,,,"x| fo/kk,¡",,8,- 1500.00,
36. MEG-09,,Australian Literature,8,1275.00,,,,,,,,
,,,,,,18,,,,,,

Contd. from pre page,,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,,in Rs.,
,,,,English,Hindi,,,,,,English,Hindi
60. MHD-05,lkfgR; fl}kr vkSj,,,,,81. MBP-001,,Introduction to Publishing,,,,
,lekykpuk,,8,- 1850.00,,,,and Its LegalAspects,,1,325.00,-
61. MHD-06,"fgUnh Hkk""kk vkSj lkfgR;",,9,- 1750.00,,82. MBP-002,,Editing and Pre-Press,,1,325.00,-
,dk bfrgkl,,,,,83. MBP-003,,Production & Emerging,,,,
,,,,,,,,Technologies,,1,500.00,-
62. MHD-07,"Hkk""kk foKku vkSj",,,,,,,,,,,
,"fgUnh Hkk""kk",,4,- 1075.00,,84. MBP-004,,Marketing] Promotion and,,,,
,,,,,,,,Distribution of Books,,1,275.00,-
63. MHD-09,dgkuh dk Lo:i,,,,,,,,,,,
,vkSj fodkl,,5,-,825.00,85. MBP-005,,Editing Books for Children,,1,275.00,-
64. MHD-11,fgUnh dgkuh,,6,- 1075.00,,86. MBP-006,,Editing Scientific] Technical,,,,
,,,,,,,,and Medical Books,,,,
65. MHD-13,miU;kl%,Lo:i,,,,,,,,,,
,,,,,,,,(Editing STM),,1,625.00,-
,vkSj fodkl,,6,- 1000.00,,,,,,,,
,,,,,,87. MBP-007,,Editing Textbooks,,1,425.00,-
66. MHD-14,fgUnh miU;kl 1,,,,,,,,,,,
,"1⁄4iepUnz dk fo’k""k",,,,,88. MBP-008,,Training Manual,,1,75.00,-
,v/;;u1⁄2,,6,- 1025.00,,89. BBHF-001,,Bhojpuri,,1,-,450.00
67. MHD-15,fgUnh miU;kl 2,,5,-,875.00,90. BULE-001,,(Urdu),,1,-,400.00
68. MHD-16,Hkkjrh; miU;kl,,5,-,850.00,91. BULE-002,,(Urdu),,1,-,350.00
69. MHD-21,"ehjk dk fo'k""k v/;;u",,5,-,825.00,,,,,,,
70. FAS-01,Foundation Course in,,,,,,,SCHOOL OF LAW (SOL),,,,
,Assamese,,4,-,625.00,,,,,,,
,,,,,,1.,MIR-011,Cyberspace Technology and,,,,
71. FBG-01,Foundation Course in,,,,,,,Social Issues,,4,575.00,-
,Bengali,,4,-,575.00,2.,MIR-012,Regulation of Cyberspace,,3,450.00,-
72. FGT-01,Foundation Course in,,,,,3.,MIR-013,Commerce and Cyberspace 4,,,525.00,-
,Gujrati,,4,-,700.00,,,,,,,
,,,,,,4.,MIR-014,Privacy and Data Protection,,4,525.00,-
73. FKD-01,Foundation Course in,,,,,,,,,,,
,Kanada,,4,-,575.00,5.,CHR-11,"Human Rights: Evolution,",,5,825.00,900.00
,,,,,,,,Concepts and Concerns,,,,
74. FMT-01,Foundation Course in,,,,,,,,,,,
,,,,,,,,ekuo,vf/kdkj% fodkl],,,
,Marathi,,4,-,700.00,,,"vo/kkj.kk,W rFkk eÌs",,,,
75. FML-01,Foundation Course in,,,,,6.,CHR-12,Human Rights in India,,5,850.00,950.00
,Malyalam,,4,-,700.00,,,Hkkjr ea ekuo vf/kdkj,,,,
76. FOR-01,Foundation,,,,,7.,MIR-021,Overview of Intellectual,,4,575.00,-
,Course in Oriya,,4,-,725.00,,,,,,,
,,,,,,,,Property Rights,,,,
77. FPB-01,Foundation Course in,,,,,8.,MIR-022,International Framework for,,4,550.00,-
,Punjabi,,5,-,675.00,,,for Patent Protection,,,,
78. FTG-01,Foundation Course in,,,,,9.,MIR-023,Indian Patent Law and,,4,850.00,-
,Telugu,,4,-,550.00,,,Procedures,,,,
79. FTM-01,Foundation Course in,,,,,10. MIRP-001,,Project Handbook,,1,150.00,-
,Tamil,,4,-,700.00,,,,,,,
,,,,,,11. CPI,,Consumer Protection Issues,,4,425.00,475.00
80. FUD-01,Foundation Course,,,,,,,,,,,
,in Urdu,,6,- 1325.00,,,,,,,,
,,,,,,19,,,,,,

Contd. from pre page,,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,,English,Hindi
12. ACS-01,Application Oriented Course,,,,,,,32. MLE-024,National Environmental,,,
`,in Consumer Studies,,,,,,,,Law and Policy,4,500.00,-
,miHkkDrk v/;;u ea,,,,,,,,,,,
,O;ogkjeyd ikB;Øe,,8,825.00,925.00,,,33. MLE-025,National Legal Frameworks,,,
,,,,,,,,,and Processes,3,725.00,-
13. BLEP-001,Clinical Course on Legal,,,,,,,,,,,
,Research Writing &,,,,,,,34. MLE-026,Environment Protection,,,
,Advocacy,,1,125.00,,-,,,Mechanisms,3,400.00,-
14. BLE-001,Introduction to the Indian,,,,,,,35. MLEP-027,Project & Practical Training,1,100.00,-
,Legal System,,4,550.00,-,\,,36. BLE-031,Understanding Human,,,
15. BLE-002,Introduction to Law:,,,,,,,,Trafficking,4,750.00,950.00
,Substantive and,,,,,,,,v/;;u % voS/k,,,
,Procedural,,5,750.00,,-,,,ekuo O;kikj,,,
16. BLE-003,Law & Vulnerable,,,,,,,37. BLE-032,Law Policies and Institutional,,,
,Groups,,4,700.00,,-,,,Response to Human,,,
,,,,,,,,,Trafficking,4,675.00,750.00
17. BLE-004,Rural Local Self,,,,,,,,dkuuh uhfr;k¡ rFkk voS/k,,,
,Governance,,4,625.00,,-,,,O;kikj ds lca/k ea,,,
,,,,,,,,,lLFkkxr izfrfØ;k,,,
18. BLE-011,Co-Operatives: Genesis,,,,,,,,,,,
,Principle Values Growth,,,,,,,38. BLE-033,Rehabilitation and,,,
,& Development,,4,775.00,,-,,,Prevention,5,900.00 1025.00,
,,,,,,,,,iquokl rFkk fuokj.k,,,
19. BLE-012,Co-Operative Law,,4,575.00,,-,,,,,,
,,,,,,,,39. BLE-035,Understanding International,,,
20. BLE-013,Business Law asApplicable,,,,,,,,Humanitarian Law,5,800.00,-
,to Co-Operative-I,,4,900.00,,-,,,,,,
,,,,,,,,40. BLE-036,Application of IHL,5,725.00,-
21. BLE-014,Business Law asApplicable,,,,,,,,,,,
,to Co-Operative-II,,3,600.00,,-,,41. BLE-037,IHL Issues of Concern in,,,
,,,,,,,,,SouthAsia,5,650.00,-
22. MLE-011,Criminal Justice System,,4,725.00,,-,,,,,,
,,,,,,,,42. MIP-101,General Introduction to,4,725.00,-
23. MLE-012,Indian Penal Code,,4,600.00,,-,,,Intellectual Property Rights.,,,
24. MLE-013,Criminal Justice Processes,,4,750.00,,-,,43. MIP-102,Patents,4,900.00,-
25. MLE-014,Criminal JusticeAdministration 4,,,625.00,,-,,44. MIP-103,(English),3,700.00,-
,,,,,,,,,Industrial Design and,,,
26. MLE-015,Challenges to Criminal,,,,,,,,Layout Designs of,,,
,Justice System,,4,550.00,,-,,,Integrated Circuits and,,,
,,,,,,,,,Utility Models,,,
27. MLE-016,Criminal Justice Research,,,,,,,,,,,
,and Advocacy,,4,750.00,,-,,45. MIP-104,Trademarks Domain,4,925.00,-
28. MLEP-017 Clinical Course Project,,,1,100.00,,-,,,Names and Geographical,,,
,,,,,,,,,Indications,,,
29. MLE-021,Introduction to Environment,,3,600.00,,-,,,,,,
,,,,,,,,46. MIP-105,Copyrights and Related,4,825.00,-
30. MLE-022,Introduction to Environment,,,,,,,,Rights,,,
,Law and Policy,,3,425.00,,-,,,,,,
,,,,,,,,47. MIP-106,Plant Varieties Protection.,4,700.00,-
31. MLE-023,International Environmental,,,,,,,,Biotechnology and,,,
,Law and Policy,,5,800.00,,-,,,Traditional Knowledge,,,
,,,,,,,20,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
48. MIP-107,,"Trade Secrets,",3,475.00,-,,20. BOS-001,B.Sc. (Hons) in Optometry &1,,650.00,-
,,Competition Law,,,,,,Ophthalmic Techniques,,,
,,and Protection of TCE,,,,,,,,,
,,,,,,,21. BOS-002,B.Sc. (Hons) in Optometry &1,,500.00,-
49. MIP-108,,Management of IPRS,4,925.00,-,,,Ophthalmic Techniques,,,
,,,,,,,22. BOS-003,B.Sc. (Hons) in Optometry &1,,750.00,-
,SCHOOL OF HEALTH SCIENCES (SOHS),,,,,,,Ophthalmic Techniques,,,
,,,,,,,23. BOS-004,B.Sc. (Hons) in Optometry &1,,550.00,-
1.,MCC-001,Fundamentals of,,,,,,Ophthalmic Techniques,,,
,,Cardiovascular System-I,2,650.00,-,,,,,,
,,,,,,,24. BOS-005,B.Sc. (Hons) in Optometry &1,,650.00,-
2.,MCC-002,Fundamentals of,,,,,,Ophthalmic Techniques,,,
,,Cardiovascular System-II,2,550.00,-,,,,,,
,,,,,,,25. MME-005,Clinical Geriatrics,8,1050.00,-
3.,MCC-003,Common Cardiovascular,,,,,,,,,
,,Diseases-I,2,550.00,-,,26. MMEL-005,Clinical Geriatrics Practical,2,650.00,-
4.,MCC-004,Common Cardiovascular,,,,,27. MME-004,Basic Geriatrics,6,925.00,-
,,Diseases-II,2,400.00,-,,,,,,
,,,,,,,28. MMEL-004,Basic Geriatrics-Practical,2,575.00,-
5.,MCC-005,Common Cardiovascular,,,,,,,,,
,,Diseases-III,2,500.00,-,,29. BNS-101,Nursing Foundation,4,950.00,-
6.,MCC-006,Preventive Cardiology,1,225.00,-,,30. BNSL-101,Nursing Foundation,1,350.00,-
7.,MCC-007,Cardiovascular Related,,,,,31. BNS-102,Applied Sciences,5,1675.00,-
,,Disorders,1,350.00,-,,32. BNSL-102,Applied Sciences,4,1150.00,-
8.,MCCL-001,Cardiovascular Evaluation-I1,,250.00,-,,33. BNS-103,Maternal Health Nursing,2,3075.00,-
9.,MCCL-002,Cardiovascular Evaluation-II1,,425.00,-,,34. BNSL-103,Maternal Health Nursing,4,975.00,-
10. MCCL-003,,Management of Common,,,,,35. BNS-105,Behavioural Sciences,4,1000.00,-
,,Cardiovascular Diseases,1,525.00,-,,,,,,
,,,,,,,36. BNSL-105,Behavioural Sciences,1,200.00,-
11. MCCL-004,,Management of Congenital,,,,,,,,,
,,Heart Diseases,1,375.00,-,,37. BNS-106,Medical Surgical Nursing,5,1975.00,-
12. MCCL-005,,Preventive Cardiology,1,850.00,-,,38. BNSL-106,MedicalSurgicalNursing,,,
,,,,,,,,Practice,4,1200.00,-
13. MCCL-006,,Intensive Coronary Care,1,600.00,-,,,,,,
,,,,,,,39. BNS-107,Paediatric Nursing,3,1500.00,-
14. MME-201,,Preventive MCH,6,1425.00,-,,,,,,
,,,,,,,40. BNSL-107,Paediatric Nursing,2,700.00,-
15. MMEL-201,,"Preventive MCH (Practical, 3",,625.00,-,,,,,,
,,"Project Guide, Log Book)",,,,,41. BNS-108,Mental Health Nursing,4,700.00,-
16. MME-202,,Reproductive Health,6,1425.00,-,,42. BNSL-108,Mental Health Nursing,3,450.00,-
,,,,,,,43. BNS-109,Community Health Nursing 4,,1250.00,-
17. MMEL-202,,Reproductive Health,3,925.00,-,,,,,,
,,"(Practical, Check List, Log Book)",,,,,44. BNSL-109,Community Health Nursing 2,,450.00,-
18. MME-203,,Child Health,6,1675.00,-,,45. BNS-110,NursingAdministration,4,1075.00,-
,,,,,,,,and Management,,,
19. MMEL-203,,"Child Health (Practical,",3,925.00,-,,,,,,
,,"IMNCI Chart, Log Book)",,,,,46. BNSL-110,NursingAdministration and,2,500.00,-
,,,,,,,,Management,,,
,,,,,,21,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
47. BNS-111,Nursing Education and,,,,,,67. BNS-014,Resource Management,4,750.00,-
,Research,,4,1250.00,-,,,,,,
,,,,,,,68. BNSL-012,Nursing Service,,,
48. BNSL-111,Nursing Education and,,,,,,,Administration,1,200.00,-
,Research,,2,600.00,-,,,,,,
